"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
424,10/08/20 06:00:00,3.893,0.0,,,,
425,10/08/20 08:00:00,3.893,21.5,,,,
426,10/08/20 10:00:00,3.998,398.3,,,,
427,10/08/20 12:00:00,3.998,710.4,,,,
428,10/08/20 14:00:00,4.102,495.1,,,,
429,10/08/20 16:00:00,4.102,150.7,,,,
430,10/08/20 18:00:00,4.102,0.0,,,,
431,10/08/20 20:00:00,3.998,0.0,,,,
432,10/08/20 22:00:00,3.998,0.0,,,,
433,10/09/20 00:00:00,3.893,0.0,,,,
434,10/09/20 02:00:00,3.893,0.0,,,,
435,10/09/20 04:00:00,3.893,0.0,,,,
436,10/09/20 06:00:00,3.893,0.0,,,,
437,10/09/20 08:00:00,3.893,0.0,,,,
438,10/09/20 10:00:00,3.998,0.0,,,,
439,10/09/20 12:00:00,3.893,43.1,,,,
440,10/09/20 14:00:00,3.998,193.8,,,,
441,10/09/20 16:00:00,4.102,53.8,,,,
442,10/09/20 18:00:00,3.998,0.0,,,,
443,10/09/20 20:00:00,3.788,0.0,,,,
444,10/09/20 22:00:00,3.788,0.0,,,,
445,10/10/20 00:00:00,3.683,0.0,,,,
446,10/10/20 02:00:00,3.683,0.0,,,,
447,10/10/20 04:00:00,3.683,0.0,,,,
448,10/10/20 06:00:00,3.683,0.0,,,,
449,10/10/20 08:00:00,3.683,53.8,,,,
450,10/10/20 10:00:00,3.683,968.8,,,,
451,10/10/20 12:00:00,3.788,1894.5,,,,
452,10/10/20 14:00:00,3.788,1345.5,,,,
453,10/10/20 16:00:00,3.683,473.6,,,,
454,10/10/20 18:00:00,3.683,0.0,,,,
455,10/10/20 20:00:00,3.683,0.0,,,,
456,10/10/20 22:00:00,3.683,0.0,,,,
457,10/11/20 00:00:00,3.683,0.0,,,,
458,10/11/20 02:00:00,3.578,0.0,,,,
459,10/11/20 04:00:00,3.578,0.0,,,,
460,10/11/20 06:00:00,3.578,0.0,,,,
461,10/11/20 08:00:00,3.578,0.0,,,,
462,10/11/20 10:00:00,3.578,96.9,,,,
463,10/11/20 12:00:00,3.578,183.0,,,,
464,10/11/20 14:00:00,3.578,527.4,,,,
465,10/11/20 16:00:00,3.578,161.5,,,,
466,10/11/20 18:00:00,3.578,0.0,,,,
467,10/11/20 20:00:00,3.578,0.0,,,,
468,10/11/20 22:00:00,3.578,0.0,,,,
469,10/12/20 00:00:00,3.578,0.0,,,,
470,10/12/20 02:00:00,3.578,0.0,,,,
471,10/12/20 04:00:00,3.578,0.0,,,,
472,10/12/20 06:00:00,3.578,0.0,,,,
473,10/12/20 08:00:00,3.472,0.0,,,,
474,10/12/20 10:00:00,3.578,204.5,,,,
475,10/12/20 12:00:00,3.578,581.3,,,,
476,10/12/20 14:00:00,3.683,1054.9,,,,
477,10/12/20 16:00:00,3.683,322.9,,,,
478,10/12/20 18:00:00,3.683,0.0,,,,
479,10/12/20 20:00:00,3.683,0.0,,,,
480,10/12/20 22:00:00,3.683,0.0,,,,
